taille,seuil,temps
1000,20,0.136560
1000,20,0.129572
1000,20,0.130399
1000,21,0.132587
1000,21,0.133338
1000,21,0.132653
1000,21,0.133340
1000,21,0.133825
1000,22,0.135021
1000,22,0.141679
1000,22,0.134150
1000,22,0.134753
1000,22,0.134952
1000,23,0.134374
1000,23,0.134382
1000,23,0.137080
1000,23,0.135411
1000,23,0.134775
1000,24,0.136622
1000,24,0.136096
1000,24,0.137694
1000,24,0.137153
1000,24,0.136494
1000,25,0.147479
1000,25,0.138825
1000,25,0.139391
1000,25,0.139743
1000,25,0.138926
1000,1,0.136035
1000,1,0.137024
1000,1,0.136962
1000,1,0.136469
1000,1,0.139651
1000,2,0.147973
1000,2,0.129362
1000,2,0.129240
1000,2,0.131933
1000,2,0.128570
1000,3,0.124262
1000,3,0.125199
1000,3,0.124128
1000,3,0.125865
1000,3,0.124616
1000,4,0.120403
1000,4,0.121321
1000,4,0.121898
1000,4,0.121454
1000,4,0.120561
1000,5,0.120003
1000,5,0.119312
1000,5,0.119169
1000,5,0.119300
1000,5,0.118784
1000,6,0.118481
1000,6,0.117458
1000,6,0.117257
1000,6,0.117547
1000,6,0.118883
1000,7,0.116400
1000,7,0.117530
1000,7,0.118049
1000,7,0.117830
1000,7,0.117527
1000,8,0.116624
1000,8,0.116564
1000,8,0.116757
1000,8,0.117150
1000,8,0.129940
1000,9,0.118064
1000,9,0.117691
1000,9,0.118032
1000,9,0.116406
1000,9,0.117594
1000,10,0.118991
1000,10,0.120122
1000,10,0.117576
1000,10,0.118524
1000,10,0.139889
1000,11,0.118848
1000,11,0.119739
1000,11,0.118613
1000,11,0.117209
1000,11,0.118400
1000,12,0.119416
1000,12,0.126938
1000,12,0.119323
1000,12,0.119921
1000,12,0.118247
1000,13,0.121471
1000,13,0.120504
1000,13,0.122790
1000,13,0.120909
1000,13,0.119861
1000,14,0.122353
1000,14,0.121831
1000,14,0.122236
1000,14,0.122706
1000,14,0.121040
1000,15,0.123713
1000,15,0.120889
1000,15,0.123524
1000,15,0.122569
1000,15,0.123460
1000,16,0.123051
1000,16,0.123593
1000,16,0.122824
1000,16,0.124711
1000,16,0.126097
1000,17,0.123466
1000,17,0.124178
1000,17,0.124883
1000,17,0.123976
1000,17,0.123258
1000,18,0.125403
1000,18,0.126309
1000,18,0.127036
1000,18,0.125467
1000,18,0.124739
1000,19,0.127405
1000,19,0.125138
1000,19,0.125693
1000,19,0.125914
1000,19,0.126791
1000,20,0.128405
1000,20,0.129006
1000,20,0.132511
1000,20,0.129272
1000,20,0.129226
1000,21,0.131224
1000,21,0.129653
1000,21,0.129701
1000,21,0.129437
1000,21,0.130799
1000,22,0.130304
1000,22,0.130423
1000,22,0.133463
1000,22,0.130414
1000,22,0.130324
1000,23,0.132997
1000,23,0.133088
1000,23,0.132548
1000,23,0.132561
1000,23,0.138902
1000,24,0.134580
1000,24,0.133898
1000,24,0.134601
1000,24,0.135231
1000,24,0.133636
1000,25,0.135676
1000,25,0.136902
1000,25,0.135474
1000,25,0.135993
1000,25,0.135707
1000,1,0.137626
1000,1,0.135538
1000,1,0.137538
1000,1,0.136535
1000,1,0.135611
1000,2,0.136766
1000,2,0.128150
1000,2,0.129879
1000,2,0.127957
1000,2,0.129295
1000,3,0.124512
1000,3,0.124198
1000,3,0.124037
1000,3,0.125860
1000,3,0.124560
1000,4,0.121408
1000,4,0.120545
1000,4,0.121109
1000,4,0.120581
1000,4,0.121578
1000,5,0.119032
1000,5,0.125046
1000,5,0.119799
1000,5,0.118301
1000,5,0.119036
1000,6,0.117219
1000,6,0.118135
1000,6,0.116777
1000,6,0.117605
1000,6,0.118547
1000,7,0.118980
1000,7,0.117333
1000,7,0.117717
1000,7,0.117079
1000,7,0.117442
1000,8,0.116078
1000,8,0.117237
1000,8,0.117860
1000,8,0.116755
1000,8,0.117283
1000,9,0.117116
1000,9,0.116558
1000,9,0.120231
1000,9,0.116967
1000,9,0.118100
1000,10,0.119632
1000,10,0.118524
1000,10,0.118568
1000,10,0.119648
1000,10,0.117097
1000,11,0.118623
1000,11,0.118909
1000,11,0.118607
1000,11,0.119642
1000,11,0.118964
1000,12,0.120911
1000,12,0.119575
1000,12,0.120166
1000,12,0.118577
1000,12,0.119556
1000,13,0.120028
1000,13,0.120044
1000,13,0.120010
1000,13,0.120622
1000,13,0.120112
1000,14,0.122462
1000,14,0.121471
1000,14,0.121954
1000,14,0.120835
1000,14,0.121517
1000,15,0.125181
1000,15,0.124780
1000,15,0.122608
1000,15,0.124119
1000,15,0.126092
1000,16,0.125858
1000,16,0.127224
1000,16,0.125710
1000,16,0.126343
1000,16,0.125512
1000,17,0.129341
1000,17,0.128062
1000,17,0.127446
1000,17,0.127852
1000,17,0.127068
1000,18,0.128247
1000,18,0.128670
1000,18,0.128709
1000,18,0.128259
1000,18,0.128665
1000,19,0.129159
1000,19,0.129408
1000,19,0.130107
1000,19,0.131644
1000,19,0.130635
1000,20,0.131079
1000,20,0.131919
1000,20,0.131565
1000,20,0.130966
1000,20,0.131230
1000,21,0.132433
1000,21,0.131094
1000,21,0.142389
1000,21,0.131197
1000,21,0.132494
1000,22,0.134383
1000,22,0.135867
1000,22,0.134633
1000,22,0.135304
1000,22,0.134308
1000,23,0.135415
1000,23,0.135391
1000,23,0.135144
1000,23,0.134970
1000,23,0.135150
1000,24,0.136878
1000,24,0.136862
1000,24,0.136444
1000,24,0.135578
1000,24,0.135657
1000,25,0.138519
1000,25,0.139844
1000,25,0.139802
1000,25,0.138896
1000,25,0.166856
1000,1,0.140882
1000,1,0.139921
1000,1,0.139618
1000,1,0.139353
1000,1,0.140312
1000,2,0.132830
1000,2,0.133458
1000,2,0.132811
1000,2,0.160169
1000,2,0.132385
1000,3,0.128630
1000,3,0.127902
1000,3,0.128684
1000,3,0.129183
1000,3,0.128824
1000,4,0.123862
1000,4,0.123932
1000,4,0.152177
1000,4,0.123812
1000,4,0.124948
1000,5,0.121584
1000,5,0.122871
1000,5,0.121746
1000,5,0.122001
1000,5,0.123568
1000,6,0.123760
1000,6,0.121516
1000,6,0.121233
1000,6,0.120610
1000,6,0.120971
1000,7,0.119593
1000,7,0.119224
1000,7,0.119538
1000,7,0.119688
1000,7,0.120319
1000,8,0.120133
1000,8,0.118895
1000,8,0.120365
1000,8,0.119851
1000,8,0.119213
1000,9,0.120399
1000,9,0.119247
1000,9,0.119934
1000,9,0.120108
1000,9,0.119707
1000,10,0.120164
1000,10,0.119604
1000,10,0.120220
1000,10,0.119473
1000,10,0.119879
1000,11,0.121233
1000,11,0.122026
1000,11,0.120889
1000,11,0.120612
1000,11,0.121722
1000,12,0.135645
1000,12,0.120766
1000,12,0.122569
1000,12,0.122443
1000,12,0.120595
1000,13,0.123080
1000,13,0.122303
1000,13,0.124085
1000,13,0.123524
1000,13,0.123096
1000,14,0.126624
1000,14,0.127095
1000,14,0.125942
1000,14,0.125487
1000,14,0.125511
1000,15,0.128653
1000,15,0.129140
1000,15,0.128720
1000,15,0.128506
1000,15,0.128358
1000,16,0.131692
1000,16,0.129975
1000,16,0.130203
1000,16,0.130533
1000,16,0.130637
1000,17,0.128966
1000,17,0.130659
1000,17,0.130526
1000,17,0.130386
1000,17,0.129507
1000,18,0.130992
1000,18,0.131573
1000,18,0.131733
1000,18,0.131170
1000,18,0.139223
1000,19,0.133156
1000,19,0.134299
1000,19,0.133646
1000,19,0.132990
1000,19,0.132714
1000,20,0.134064
1000,20,0.133311
1000,20,0.134837
1000,20,0.134475
1000,20,0.135352
1000,21,0.136949
1000,21,0.136833
1000,21,0.137110
1000,21,0.137385
1000,21,0.137332
1000,22,0.136857
1000,22,0.139318
1000,22,0.137947
1000,22,0.137353
1000,22,0.157093
1000,23,0.161547
1000,23,0.158908
1000,23,0.158958
1000,23,0.159989
1000,23,0.159223
1000,24,0.159439
1000,24,0.173083
1000,24,0.160492
1000,24,0.161179
1000,24,0.161125
1000,25,0.160622
1000,25,0.160762
1000,25,0.161008
1000,25,0.161570
1000,25,0.161374
1000,1,0.156935
1000,1,0.154535
1000,1,0.172281
1000,1,0.154142
1000,1,0.155306
1000,2,0.145539
1000,2,0.144745
1000,2,0.145745
1000,2,0.146749
1000,2,0.144579
1000,3,0.138822
1000,3,0.161868
1000,3,0.169194
1000,3,0.161316
1000,3,0.161448
1000,4,0.156600
1000,4,0.157329
1000,4,0.155049
1000,4,0.155661
1000,4,0.155892
1000,5,0.153202
1000,5,0.154047
1000,5,0.154226
1000,5,0.154905
1000,5,0.153119
1000,6,0.152390
1000,6,0.151522
1000,6,0.153523
1000,6,0.152946
1000,6,0.151930
1000,7,0.153605
1000,7,0.151413
1000,7,0.152410
1000,7,0.152777
1000,7,0.152033
1000,8,0.152986
1000,8,0.152656
1000,8,0.151534
1000,8,0.152788
1000,8,0.152734
1000,9,0.154575
1000,9,0.160167
1000,9,0.151879
1000,9,0.153643
1000,9,0.154607
1000,10,0.152749
1000,10,0.154314
1000,10,0.155435
1000,10,0.152565
1000,10,0.153612
1000,11,0.153335
1000,11,0.155448
1000,11,0.155613
1000,11,0.153563
1000,11,0.154876
1000,12,0.155827
1000,12,0.153251
1000,12,0.153696
1000,12,0.153983
1000,12,0.161148
1000,13,0.170881
1000,13,0.157607
1000,13,0.155269
1000,13,0.157137
1000,13,0.154681
1000,14,0.156700
1000,14,0.156554
1000,14,0.157447
1000,14,0.157572
1000,14,0.156349
1000,15,0.158645
1000,15,0.156454
1000,15,0.156826
1000,15,0.157573
1000,15,0.156594
1000,16,0.159131
1000,16,0.159384
1000,16,0.159893
1000,16,0.135074
1000,16,0.104680
1000,17,0.099130
1000,17,0.100857
1000,17,0.100087
1000,17,0.098494
1000,17,0.095967
1000,18,0.096271
1000,18,0.099790
1000,18,0.115952
1000,18,0.096054
1000,18,0.098050
1000,19,0.102802
1000,19,0.101896
1000,19,0.100943
1000,19,0.101332
1000,19,0.101421
1000,20,0.101964
1000,20,0.100489
1000,20,0.101826
1000,20,0.102187
1000,20,0.101986
1000,21,0.102232
1000,21,0.102164
1000,21,0.101174
1000,21,0.102452
1000,21,0.102803
1000,22,0.103603
1000,22,0.102134
1000,22,0.102742
1000,22,0.103966
1000,22,0.102688
1000,23,0.105724
1000,23,0.105669
1000,23,0.105491
1000,23,0.105858
1000,23,0.105812
1000,24,0.107060
1000,24,0.107468
1000,24,0.107446
1000,24,0.108027
1000,24,0.106559
1000,25,0.108980
1000,25,0.112971
1000,25,0.121311
1000,25,0.109382
1000,25,0.108080
1000,1,0.127387
1000,1,0.126876
1000,1,0.127506
1000,1,0.126451
1000,1,0.126698
1000,2,0.122313
1000,2,0.127160
1000,2,0.122446
1000,2,0.121530
1000,2,0.122075
1000,3,0.120387
1000,3,0.120531
1000,3,0.121993
1000,3,0.120528
1000,3,0.121315
1000,4,0.119137
1000,4,0.119148
1000,4,0.118920
1000,4,0.118558
1000,4,0.118259
1000,5,0.117928
1000,5,0.118553
1000,5,0.119243
1000,5,0.118478
1000,5,0.117625
1000,6,0.118492
1000,6,0.116765
1000,6,0.117002
1000,6,0.121327
1000,6,0.117881
1000,7,0.117131
1000,7,0.116513
1000,7,0.117634
1000,7,0.117028
1000,7,0.118507
1000,8,0.116241
1000,8,0.116302
1000,8,0.116667
1000,8,0.117259
1000,8,0.117051
1000,9,0.116373
1000,9,0.116735
1000,9,0.115622
1000,9,0.116695
1000,9,0.116282
1000,10,0.116258
1000,10,0.116878
1000,10,0.116067
1000,10,0.115870
1000,10,0.116342
1000,11,0.115915
1000,11,0.116992
1000,11,0.115426
1000,11,0.116200
1000,11,0.115825
1000,12,0.116367
1000,12,0.116077
1000,12,0.115079
1000,12,0.116198
1000,12,0.115896
1000,13,0.131219
1000,13,0.122441
1000,13,0.116576
1000,13,0.115928
1000,13,0.116288
1000,14,0.116388
1000,14,0.117227
1000,14,0.115692
1000,14,0.115744
1000,14,0.115193
1000,15,0.117561
1000,15,0.117454
1000,15,0.115121
1000,15,0.116620
1000,15,0.116877
1000,16,0.115963
1000,16,0.117351
1000,16,0.129476
1000,16,0.127920
1000,16,0.128581
1000,17,0.128330
1000,17,0.128415
1000,17,0.128008
1000,17,0.130005
1000,17,0.128869
1000,18,0.128147
1000,18,0.127834
1000,18,0.128501
1000,18,0.129585
1000,18,0.128788
1000,19,0.128954
1000,19,0.128376
1000,19,0.129287
1000,19,0.146788
1000,19,0.128419
1000,20,0.130569
1000,20,0.129731
1000,20,0.130083
1000,20,0.128940
1000,20,0.128875
1000,21,0.129605
1000,21,0.128339
1000,21,0.130302
1000,21,0.137518
1000,21,0.129390
1000,22,0.130560
1000,22,0.130541
1000,22,0.132005
1000,22,0.129875
1000,22,0.129400
1000,23,0.130851
1000,23,0.130057
1000,23,0.134786
1000,23,0.129821
1000,23,0.129373
1000,24,0.130665
1000,24,0.130861
1000,24,0.130500
1000,24,0.130198
1000,24,0.130299
1000,25,0.130991
1000,25,0.130890
1000,25,0.130933
1000,25,0.131420
1000,25,0.147433
1000,1,0.150974
1000,1,0.146472
1000,1,0.146215
1000,1,0.151560
1000,1,0.146428
1000,2,0.142019
1000,2,0.144360
1000,2,0.142616
1000,2,0.141963
1000,2,0.142475
1000,3,0.140129
1000,3,0.140754
1000,3,0.140568
1000,3,0.141673
1000,3,0.139820
1000,4,0.142819
1000,4,0.138684
1000,4,0.140184
1000,4,0.138684
1000,4,0.141740
1000,5,0.137926
1000,5,0.136950
1000,5,0.137603
1000,5,0.138580
1000,5,0.138777
1000,6,0.137284
1000,6,0.142610
1000,6,0.137617
1000,6,0.136476
1000,6,0.138801
1000,7,0.136554
1000,7,0.136882
1000,7,0.137344
1000,7,0.136226
1000,7,0.136701
1000,8,0.138792
1000,8,0.137057
1000,8,0.136458
1000,8,0.137849
1000,8,0.136583
1000,9,0.136781
1000,9,0.136794
1000,9,0.136596
1000,9,0.136301
1000,9,0.136830
1000,10,0.136436
1000,10,0.136421
1000,10,0.137323
1000,10,0.137291
1000,10,0.135465
1000,11,0.136533
1000,11,0.138935
1000,11,0.135441
1000,11,0.136439
1000,11,0.135897
1000,12,0.136218
1000,12,0.139448
1000,12,0.154086
1000,12,0.138499
1000,12,0.136700
1000,13,0.137062
1000,13,0.152149
1000,13,0.154758
1000,13,0.151940
1000,13,0.154176
1000,14,0.153181
1000,14,0.151350
1000,14,0.152855
1000,14,0.154822
1000,14,0.154461
1000,15,0.151637
1000,15,0.152396
1000,15,0.152021
1000,15,0.150948
1000,15,0.151948
1000,16,0.154330
1000,16,0.158785
1000,16,0.152094
1000,16,0.150238
1000,16,0.173832
1000,17,0.171144
1000,17,0.171737
1000,17,0.172760
1000,17,0.172594
1000,17,0.172313
1000,18,0.172622
1000,18,0.173391
1000,18,0.193593
1000,18,0.172949
1000,18,0.171642
1000,19,0.172023
1000,19,0.173373
1000,19,0.173320
1000,19,0.182151
1000,19,0.175872
1000,20,0.176033
1000,20,0.172870
1000,20,0.175904
1000,20,0.173465
1000,20,0.173932
1000,21,0.174642
1000,21,0.175013
1000,21,0.175255
1000,21,0.180123
1000,21,0.174070
1000,22,0.175341
1000,22,0.176155
1000,22,0.174389
1000,22,0.173378
1000,22,0.174775
1000,23,0.185051
1000,23,0.175800
1000,23,0.174803
1000,23,0.176428
1000,23,0.176992
1000,24,0.176326
1000,24,0.178132
1000,24,0.176852
1000,24,0.175482
1000,24,0.176471
1000,25,0.176820
1000,25,0.187589
1000,25,0.176811
1000,25,0.177828
1000,25,0.177474
1000,1,0.171886
1000,1,0.172375
1000,1,0.178099
1000,1,0.172090
1000,1,0.172479
1000,2,0.166019
1000,2,0.165336
1000,2,0.165922
1000,2,0.171130
1000,2,0.164921
1000,3,0.165251
1000,3,0.163048
1000,3,0.171769
1000,3,0.162773
1000,3,0.163593
1000,4,0.161887
1000,4,0.161520
1000,4,0.162806
1000,4,0.160951
1000,4,0.162050
1000,5,0.160085
1000,5,0.163011
1000,5,0.160403
1000,5,0.160875
1000,5,0.161901
1000,6,0.158786
1000,6,0.158554
1000,6,0.158206
1000,6,0.172746
1000,6,0.161172
1000,7,0.157502
1000,7,0.159578
1000,7,0.160076
1000,7,0.158644
1000,7,0.158666
1000,8,0.157504
1000,8,0.159275
1000,8,0.158263
1000,8,0.158107
1000,8,0.158408
1000,9,0.156907
1000,9,0.158947
1000,9,0.157400
1000,9,0.165088
1000,9,0.158323
1000,10,0.156948
1000,10,0.157289
1000,10,0.157787
1000,10,0.155956
1000,10,0.156834
1000,11,0.159121
1000,11,0.167320
1000,11,0.160154
1000,11,0.159174
1000,11,0.156830
1000,12,0.158464
1000,12,0.158829
1000,12,0.156324
1000,12,0.158183
1000,12,0.157907
1000,13,0.156340
1000,13,0.157285
1000,13,0.159078
1000,13,0.157168
1000,13,0.155322
1000,14,0.157955
1000,14,0.157019
1000,14,0.158224
1000,14,0.157184
1000,14,0.157554
1000,15,0.168575
1000,15,0.156904
1000,15,0.156467
1000,15,0.157853
1000,15,0.157369
1000,16,0.155738
1000,16,0.157756
1000,16,0.158641
1000,16,0.175831
1000,16,0.159641
1000,17,0.158291
1000,17,0.158697
1000,17,0.158724
1000,17,0.160452
1000,17,0.160348
1000,18,0.158401
1000,18,0.158451
1000,18,0.159735
1000,18,0.157981
1000,18,0.158990
1000,19,0.159796
1000,19,0.158883
1000,19,0.160477
1000,19,0.162468
1000,19,0.160646
1000,20,0.161456
1000,20,0.160157
1000,20,0.161739
1000,20,0.160186
1000,20,0.162956
1000,21,0.163816
1000,21,0.161929
1000,21,0.164296
1000,21,0.161438
1000,21,0.180220
1000,22,0.161557
1000,22,0.160868
1000,22,0.160602
1000,22,0.161543
1000,22,0.161516
1000,23,0.162610
1000,23,0.162011
1000,23,0.171632
1000,23,0.161982
1000,23,0.162967
1000,24,0.162425
1000,24,0.163540
1000,24,0.164918
1000,24,0.162155
1000,24,0.162573
1000,25,0.165573
1000,25,0.165040
1000,25,0.165054
1000,25,0.164080
1000,25,0.165796
1000,1,0.134669
1000,1,0.135845
1000,1,0.141215
1000,1,0.135588
1000,1,0.134992
1000,2,0.128472
1000,2,0.130584
1000,2,0.130134
1000,2,0.141868
1000,2,0.130567
1000,3,0.127281
1000,3,0.126787
1000,3,0.128556
1000,3,0.127197
1000,3,0.127257
1000,4,0.125042
1000,4,0.124702
1000,4,0.122934
1000,4,0.124251
1000,4,0.125173
1000,5,0.122182
1000,5,0.122233
1000,5,0.121519
1000,5,0.123054
1000,5,0.122980
1000,6,0.121721
1000,6,0.121159
1000,6,0.122211
1000,6,0.121202
1000,6,0.121843
1000,7,0.123041
1000,7,0.120992
1000,7,0.120852
1000,7,0.123605
1000,7,0.122179
1000,8,0.122338
1000,8,0.120823
1000,8,0.120822
1000,8,0.120524
1000,8,0.121649
1000,9,0.121333
1000,9,0.139745
1000,9,0.120829
1000,9,0.120893
1000,9,0.120480
1000,10,0.122732
1000,10,0.121434
1000,10,0.121106
1000,10,0.121429
1000,10,0.136634
1000,11,0.119747
1000,11,0.120872
1000,11,0.121541
1000,11,0.120268
1000,11,0.120445
1000,12,0.120799
1000,12,0.120070
1000,12,0.121145
1000,12,0.119912
1000,12,0.119736
1000,13,0.120107
1000,13,0.122173
1000,13,0.120979
1000,13,0.121239
1000,13,0.121237
1000,14,0.120240
1000,14,0.120869
1000,14,0.130190
1000,14,0.120714
1000,14,0.120929
1000,15,0.120743
1000,15,0.120634
1000,15,0.122038
1000,15,0.122501
1000,15,0.121123
1000,16,0.121134
1000,16,0.121281
1000,16,0.122057
1000,16,0.121445
1000,16,0.123011
1000,17,0.122566
1000,17,0.121351
1000,17,0.121735
1000,17,0.121089
1000,17,0.121346
1000,18,0.120990
1000,18,0.121882
1000,18,0.120434
1000,18,0.122313
1000,18,0.122943
1000,19,0.122387
1000,19,0.121564
1000,19,0.121186
1000,19,0.121607
1000,19,0.121886
1000,20,0.146099
1000,20,0.122097
1000,20,0.122368
1000,20,0.122971
1000,20,0.122453
1000,21,0.150050
1000,21,0.127089
1000,21,0.125864
1000,21,0.122596
1000,21,0.123666
1000,22,0.122772
1000,22,0.122301
1000,22,0.125464
1000,22,0.123452
1000,22,0.123775
1000,23,0.122979
1000,23,0.123662
1000,23,0.123327
1000,23,0.147870
1000,23,0.124714
1000,24,0.126398
1000,24,0.125295
1000,24,0.123502
1000,24,0.128829
1000,24,0.124970
1000,25,0.125999
1000,25,0.125432
1000,25,0.125057
1000,25,0.123678
1000,25,0.124164
1000,1,0.164462
1000,1,0.163317
1000,1,0.163305
1000,1,0.164531
1000,1,0.164926
1000,2,0.158523
1000,2,0.157452
1000,2,0.157165
1000,2,0.158930
1000,2,0.158043
1000,3,0.154853
1000,3,0.155877
1000,3,0.154476
1000,3,0.154603
1000,3,0.181255
1000,4,0.152169
1000,4,0.152887
1000,4,0.154155
1000,4,0.151954
1000,4,0.154553
1000,5,0.151356
1000,5,0.152196
1000,5,0.150853
1000,5,0.152423
1000,5,0.150365
1000,6,0.150073
1000,6,0.150152
1000,6,0.150128
1000,6,0.149950
1000,6,0.150295
1000,7,0.148424
1000,7,0.149523
1000,7,0.149600
1000,7,0.148930
1000,7,0.149473
1000,8,0.149226
1000,8,0.149979
1000,8,0.150106
1000,8,0.150175
1000,8,0.149537
1000,9,0.151220
1000,9,0.150451
1000,9,0.149956
1000,9,0.148579
1000,9,0.150605
1000,10,0.149009
1000,10,0.149219
1000,10,0.149385
1000,10,0.150085
1000,10,0.148903
1000,11,0.148849
1000,11,0.150330
1000,11,0.164991
1000,11,0.148418
1000,11,0.149365
1000,12,0.148669
1000,12,0.148306
1000,12,0.147462
1000,12,0.149121
1000,12,0.148396
1000,13,0.147193
1000,13,0.148173
1000,13,0.148650
1000,13,0.148603
1000,13,0.148527
1000,14,0.147782
1000,14,0.148625
1000,14,0.148287
1000,14,0.149372
1000,14,0.147198
1000,15,0.147018
1000,15,0.147990
1000,15,0.148260
1000,15,0.147736
1000,15,0.147922
1000,16,0.148664
1000,16,0.148034
1000,16,0.147202
1000,16,0.147520
1000,16,0.146244
1000,17,0.148875
1000,17,0.148497
1000,17,0.147243
1000,17,0.148047
1000,17,0.148252
1000,18,0.148367
1000,18,0.148949
1000,18,0.147789
1000,18,0.148492
1000,18,0.149072
1000,19,0.147895
1000,19,0.147889
1000,19,0.147651
1000,19,0.147607
1000,19,0.147500
1000,20,0.148591
1000,20,0.148386
1000,20,0.148996
1000,20,0.147811
1000,20,0.148580
1000,21,0.147632
1000,21,0.149176
1000,21,0.149683
1000,21,0.148144
1000,21,0.148700
1000,22,0.149226
1000,22,0.148494
1000,22,0.160641
1000,22,0.149300
1000,22,0.148231
1000,23,0.149551
1000,23,0.150811
1000,23,0.150459
1000,23,0.149062
1000,23,0.148925
1000,24,0.150071
1000,24,0.151066
1000,24,0.150530
1000,24,0.150624
1000,24,0.151378
1000,25,0.151060
1000,25,0.151862
1000,25,0.150491
1000,25,0.150551
1000,25,0.151464
1000,1,0.185983
1000,1,0.184666
1000,1,0.185589
1000,1,0.185838
1000,1,0.188000
1000,2,0.177363
1000,2,0.177813
1000,2,0.179381
1000,2,0.182633
1000,2,0.176939
1000,3,0.175480
1000,3,0.177797
1000,3,0.175644
1000,3,0.181421
1000,3,0.177313
1000,4,0.175116
1000,4,0.181863
1000,4,0.174016
1000,4,0.172998
1000,4,0.176092
1000,5,0.174537
1000,5,0.178854
1000,5,0.174052
1000,5,0.172392
1000,5,0.172848
1000,6,0.172806
1000,6,0.173322
1000,6,0.171263
1000,6,0.171669
1000,6,0.171985
1000,7,0.169403
1000,7,0.169847
1000,7,0.172585
1000,7,0.171596
1000,7,0.170544
1000,8,0.170320
1000,8,0.170003
1000,8,0.172193
1000,8,0.170696
1000,8,0.178843
1000,9,0.170669
1000,9,0.169732
1000,9,0.169466
1000,9,0.171914
1000,9,0.171502
1000,10,0.171971
1000,10,0.170825
1000,10,0.168522
1000,10,0.176842
1000,10,0.170013
1000,11,0.169631
1000,11,0.171818
1000,11,0.169812
1000,11,0.169564
1000,11,0.170417
1000,12,0.171213
1000,12,0.175696
1000,12,0.169662
1000,12,0.171354
1000,12,0.167917
1000,13,0.169292
1000,13,0.169552
1000,13,0.168423
1000,13,0.169502
1000,13,0.168629
1000,14,0.171303
1000,14,0.169901
1000,14,0.175491
1000,14,0.172308
1000,14,0.169558
1000,15,0.171274
1000,15,0.178456
1000,15,0.172318
1000,15,0.170454
1000,15,0.172045
1000,16,0.169436
1000,16,0.170003
1000,16,0.170780
1000,16,0.170282
1000,16,0.169877
1000,17,0.171318
1000,17,0.171374
1000,17,0.171798
1000,17,0.171850
1000,17,0.170487
1000,18,0.170744
1000,18,0.171044
1000,18,0.172691
1000,18,0.170125
1000,18,0.170090
1000,19,0.173744
1000,19,0.171366
1000,19,0.172805
1000,19,0.170717
1000,19,0.171504
1000,20,0.182682
1000,20,0.176493
1000,20,0.172056
1000,20,0.171677
1000,20,0.171065
1000,21,0.174559
1000,21,0.173621
1000,21,0.171774
1000,21,0.187997
1000,21,0.171348
1000,22,0.172732
1000,22,0.173470
1000,22,0.172478
1000,22,0.172476
1000,22,0.172103
1000,23,0.173100
1000,23,0.196163
1000,23,0.175203
1000,23,0.175856
1000,23,0.178087
1000,24,0.174904
1000,24,0.173952
1000,24,0.173354
1000,24,0.173775
1000,24,0.173883
1000,25,0.179457
1000,25,0.174478
1000,25,0.174489
1000,25,0.172752
1000,25,0.173363
1000,1,0.183203
1000,1,0.183466
1000,1,0.185450
1000,1,0.183175
1000,1,0.183814
1000,2,0.178102
1000,2,0.180246
1000,2,0.179756
1000,2,0.178808
1000,2,0.179271
1000,3,0.176027
1000,3,0.174707
1000,3,0.175160
1000,3,0.176892
1000,3,0.174584
1000,4,0.173683
1000,4,0.177572
1000,4,0.175871
1000,4,0.174091
1000,4,0.173684
1000,5,0.179601
1000,5,0.173576
1000,5,0.173955
1000,5,0.173138
1000,5,0.171766
1000,6,0.173968
1000,6,0.174372
1000,6,0.172978
1000,6,0.173122
1000,6,0.171735
1000,7,0.173896
1000,7,0.173814
1000,7,0.172546
1000,7,0.172077
1000,7,0.173201
1000,8,0.173774
1000,8,0.174254
1000,8,0.171632
1000,8,0.172037
1000,8,0.172133
1000,9,0.171414
1000,9,0.172327
1000,9,0.171199
1000,9,0.172675
1000,9,0.172597
1000,10,0.170288
1000,10,0.171004
1000,10,0.171549
1000,10,0.170060
1000,10,0.171955
1000,11,0.170748
1000,11,0.172440
1000,11,0.172949
1000,11,0.174842
1000,11,0.171048
1000,12,0.171990
1000,12,0.173074
1000,12,0.172423
1000,12,0.172575
1000,12,0.173116
1000,13,0.172401
1000,13,0.170534
1000,13,0.172365
1000,13,0.173746
1000,13,0.170295
1000,14,0.170563
1000,14,0.171417
1000,14,0.172304
1000,14,0.171529
1000,14,0.171033
1000,15,0.172972
1000,15,0.170603
1000,15,0.172886
1000,15,0.179186
1000,15,0.170614
1000,16,0.172293
1000,16,0.170146
1000,16,0.172486
1000,16,0.173979
1000,16,0.171364
1000,17,0.170556
1000,17,0.169642
1000,17,0.173012
1000,17,0.174039
1000,17,0.172626
1000,18,0.170907
1000,18,0.169631
1000,18,0.172323
1000,18,0.169397
1000,18,0.170187
1000,19,0.172360
1000,19,0.173015
1000,19,0.176370
1000,19,0.173913
1000,19,0.170868
1000,20,0.169920
1000,20,0.171406
1000,20,0.170152
1000,20,0.172784
1000,20,0.170406
1000,21,0.170987
1000,21,0.173201
1000,21,0.178267
1000,21,0.181224
1000,21,0.171720
1000,22,0.171632
1000,22,0.171911
1000,22,0.170705
1000,22,0.170328
1000,22,0.173547
1000,23,0.171459
1000,23,0.172922
1000,23,0.170266
1000,23,0.172504
1000,23,0.171954
1000,24,0.171743
1000,24,0.172497
1000,24,0.172749
1000,24,0.172783
1000,24,0.173977
1000,25,0.172168
