algo,serie,set_type,taille,temps
quickRandomSeuil,testset_500000_2,2,500000,78.605482
quickRandomSeuil,testset_500000_2,2,500000,77.628998
quickRandomSeuil,testset_500000_2,2,500000,77.456909
quickRandomSeuil,testset_500000_2,2,500000,79.068109
quickRandomSeuil,testset_500000_2,2,500000,78.935376
quickRandomSeuil,testset_500000_2,2,500000,79.606554
quickRandomSeuil,testset_500000_2,2,500000,79.443923
quickRandomSeuil,testset_500000_2,2,500000,79.012066
quickRandomSeuil,testset_500000_2,2,500000,79.456111
quickRandomSeuil,testset_500000_2,2,500000,79.097536
quickRandomSeuil,testset_500000_2,2,500000,77.915578
quickRandomSeuil,testset_500000_2,2,500000,76.843507
quickRandomSeuil,testset_500000_2,2,500000,76.689863
quickRandomSeuil,testset_500000_2,2,500000,79.601805
quickRandomSeuil,testset_500000_2,2,500000,79.705947
quickRandomSeuil,testset_500000_2,2,500000,79.522447
quickRandomSeuil,testset_500000_2,2,500000,79.557480
quickRandomSeuil,testset_500000_2,2,500000,79.400281
quickRandomSeuil,testset_500000_2,2,500000,79.347135
quickRandomSeuil,testset_500000_2,2,500000,79.491158
quickRandomSeuil,testset_500000_2,2,500000,77.049643
quickRandomSeuil,testset_500000_2,2,500000,77.017769
quickRandomSeuil,testset_500000_2,2,500000,79.413333
quickRandomSeuil,testset_500000_3,3,500000,53.194785
quickRandomSeuil,testset_500000_3,3,500000,53.253954
quickRandomSeuil,testset_500000_3,3,500000,53.202047
quickRandomSeuil,testset_500000_3,3,500000,50.779560
quickRandomSeuil,testset_500000_3,3,500000,50.197557
quickRandomSeuil,testset_500000_3,3,500000,49.279204
quickRandomSeuil,testset_500000_3,3,500000,49.301441
quickRandomSeuil,testset_500000_3,3,500000,50.889311
quickRandomSeuil,testset_500000_3,3,500000,50.881404
quickRandomSeuil,testset_500000_3,3,500000,51.151452
quickRandomSeuil,testset_500000_3,3,500000,50.641600
quickRandomSeuil,testset_500000_3,3,500000,50.594471
quickRandomSeuil,testset_500000_3,3,500000,50.627704
quickRandomSeuil,testset_500000_3,3,500000,50.444246
quickRandomSeuil,testset_500000_3,3,500000,52.884279
quickRandomSeuil,testset_500000_3,3,500000,52.856527
quickRandomSeuil,testset_500000_3,3,500000,54.450589
quickRandomSeuil,testset_500000_3,3,500000,54.541470
quickRandomSeuil,testset_500000_3,3,500000,54.496783
quickRandomSeuil,testset_500000_3,3,500000,54.507684
quickRandomSeuil,testset_500000_3,3,500000,52.643580
quickRandomSeuil,testset_500000_3,3,500000,52.618669
quickRandomSeuil,testset_500000_3,3,500000,50.977454
quickRandomSeuil,testset_500000_3,3,500000,50.995693
quickRandomSeuil,testset_500000_3,3,500000,52.512299
quickRandomSeuil,testset_500000_3,3,500000,51.832800
quickRandomSeuil,testset_500000_3,3,500000,51.821736
quickRandomSeuil,testset_500000_3,3,500000,51.833342
quickRandomSeuil,testset_500000_3,3,500000,51.811760
quickRandomSeuil,testset_500000_3,3,500000,51.572963
quickRandomSeuil,testset_500000_3,3,500000,48.740745
quickRandomSeuil,testset_500000_3,3,500000,49.182077
quickRandomSeuil,testset_500000_3,3,500000,50.572679
quickRandomSeuil,testset_500000_3,3,500000,50.329898
quickRandomSeuil,testset_500000_3,3,500000,50.302384
quickRandomSeuil,testset_500000_3,3,500000,50.300620
quickRandomSeuil,testset_500000_3,3,500000,51.800963
quickRandomSeuil,testset_500000_3,3,500000,50.316753
quickRandomSeuil,testset_500000_3,3,500000,50.260099
quickRandomSeuil,testset_500000_3,3,500000,51.846180
quickRandomSeuil,testset_500000_3,3,500000,51.338926
quickRandomSeuil,testset_500000_3,3,500000,51.344106
quickRandomSeuil,testset_500000_3,3,500000,51.306171
quickRandomSeuil,testset_500000_3,3,500000,51.383308
quickRandomSeuil,testset_500000_3,3,500000,51.182135
quickRandomSeuil,testset_500000_3,3,500000,49.825851
quickRandomSeuil,testset_500000_3,3,500000,49.778203
quickRandomSeuil,testset_500000_3,3,500000,51.480902
quickRandomSeuil,testset_500000_3,3,500000,51.639317
quickRandomSeuil,testset_500000_3,3,500000,51.620821
quickRandomSeuil,testset_500000_3,3,500000,52.892184
quickRandomSeuil,testset_500000_3,3,500000,52.481525
quickRandomSeuil,testset_500000_3,3,500000,51.332866
quickRandomSeuil,testset_500000_3,3,500000,51.346457
quickRandomSeuil,testset_500000_3,3,500000,52.937615
quickRandomSeuil,testset_500000_3,3,500000,52.897958
quickRandomSeuil,testset_500000_3,3,500000,52.949507
quickRandomSeuil,testset_500000_3,3,500000,52.888972
quickRandomSeuil,testset_500000_3,3,500000,52.322760
quickRandomSeuil,testset_500000_3,3,500000,49.460645
quickRandomSeuil,testset_500000_3,3,500000,49.125084
quickRandomSeuil,testset_500000_3,3,500000,50.697393
quickRandomSeuil,testset_500000_3,3,500000,50.677668
quickRandomSeuil,testset_500000_3,3,500000,50.672374
quickRandomSeuil,testset_500000_3,3,500000,50.647336
quickRandomSeuil,testset_500000_3,3,500000,50.714883
quickRandomSeuil,testset_500000_3,3,500000,49.890318
quickRandomSeuil,testset_500000_3,3,500000,49.061430
quickRandomSeuil,testset_500000_3,3,500000,49.129887
quickRandomSeuil,testset_500000_3,3,500000,50.652754
quickRandomSeuil,testset_500000_3,3,500000,51.769274
quickRandomSeuil,testset_500000_3,3,500000,51.758770
quickRandomSeuil,testset_500000_3,3,500000,51.772905
quickRandomSeuil,testset_500000_3,3,500000,51.477808
quickRandomSeuil,testset_500000_3,3,500000,50.218964
quickRandomSeuil,testset_500000_3,3,500000,50.225595
quickRandomSeuil,testset_500000_3,3,500000,52.051497
quickRandomSeuil,testset_500000_3,3,500000,51.747523
quickRandomSeuil,testset_500000_3,3,500000,51.802330
quickRandomSeuil,testset_500000_3,3,500000,51.798485
quickRandomSeuil,testset_500000_3,3,500000,51.580106
quickRandomSeuil,testset_500000_3,3,500000,51.516102
quickRandomSeuil,testset_500000_3,3,500000,50.955887
quickRandomSeuil,testset_500000_3,3,500000,50.009426
quickRandomSeuil,testset_500000_3,3,500000,49.931215
quickRandomSeuil,testset_500000_3,3,500000,51.553547
quickRandomSeuil,testset_500000_3,3,500000,51.510104
quickRandomSeuil,testset_500000_3,3,500000,51.613690
quickRandomSeuil,testset_500000_3,3,500000,51.538510
quickRandomSeuil,testset_500000_3,3,500000,51.488316
quickRandomSeuil,testset_500000_3,3,500000,51.781366
quickRandomSeuil,testset_500000_3,3,500000,50.347198
quickRandomSeuil,testset_500000_3,3,500000,50.841669
quickRandomSeuil,testset_500000_3,3,500000,52.360129
quickRandomSeuil,testset_500000_3,3,500000,52.617497
quickRandomSeuil,testset_500000_3,3,500000,52.359305
quickRandomSeuil,testset_500000_3,3,500000,52.625541
quickRandomSeuil,testset_500000_3,3,500000,52.402796
quickRandomSeuil,testset_500000_3,3,500000,52.606956
quickRandomSeuil,testset_500000_3,3,500000,52.368241
quickRandomSeuil,testset_50000_1,1,50000,6.714171
quickRandomSeuil,testset_50000_1,1,50000,6.730176
quickRandomSeuil,testset_50000_1,1,50000,6.733967
quickRandomSeuil,testset_50000_1,1,50000,6.737711
quickRandomSeuil,testset_50000_1,1,50000,6.751211
quickRandomSeuil,testset_50000_1,1,50000,6.732398
quickRandomSeuil,testset_50000_1,1,50000,6.751247
quickRandomSeuil,testset_50000_1,1,50000,6.742607
quickRandomSeuil,testset_50000_1,1,50000,6.715322
quickRandomSeuil,testset_50000_1,1,50000,6.953990
quickRandomSeuil,testset_50000_1,1,50000,6.684947
quickRandomSeuil,testset_50000_1,1,50000,6.671270
quickRandomSeuil,testset_50000_1,1,50000,6.682218
quickRandomSeuil,testset_50000_1,1,50000,6.665996
quickRandomSeuil,testset_50000_1,1,50000,6.502911
quickRandomSeuil,testset_50000_1,1,50000,6.487512
quickRandomSeuil,testset_50000_1,1,50000,6.465584
quickRandomSeuil,testset_50000_1,1,50000,6.485766
quickRandomSeuil,testset_50000_1,1,50000,6.513502
quickRandomSeuil,testset_50000_1,1,50000,6.489003
quickRandomSeuil,testset_50000_1,1,50000,6.606456
quickRandomSeuil,testset_50000_1,1,50000,6.599207
quickRandomSeuil,testset_50000_1,1,50000,6.625467
quickRandomSeuil,testset_50000_1,1,50000,6.599234
quickRandomSeuil,testset_50000_1,1,50000,6.582704
quickRandomSeuil,testset_50000_1,1,50000,6.644883
quickRandomSeuil,testset_50000_1,1,50000,6.583289
quickRandomSeuil,testset_50000_1,1,50000,6.779028
quickRandomSeuil,testset_50000_1,1,50000,6.804090
quickRandomSeuil,testset_50000_1,1,50000,6.816909
quickRandomSeuil,testset_50000_1,1,50000,6.628642
quickRandomSeuil,testset_50000_1,1,50000,6.630171
quickRandomSeuil,testset_50000_1,1,50000,6.666917
quickRandomSeuil,testset_50000_1,1,50000,6.635597
quickRandomSeuil,testset_50000_1,1,50000,6.626356
quickRandomSeuil,testset_50000_1,1,50000,6.594901
quickRandomSeuil,testset_50000_1,1,50000,6.653770
quickRandomSeuil,testset_50000_1,1,50000,6.626641
quickRandomSeuil,testset_50000_1,1,50000,6.653328
quickRandomSeuil,testset_50000_1,1,50000,6.623634
quickRandomSeuil,testset_50000_1,1,50000,6.737698
quickRandomSeuil,testset_50000_1,1,50000,6.709048
quickRandomSeuil,testset_50000_1,1,50000,6.722386
quickRandomSeuil,testset_50000_1,1,50000,6.732080
quickRandomSeuil,testset_50000_1,1,50000,6.707436
quickRandomSeuil,testset_50000_1,1,50000,6.711711
quickRandomSeuil,testset_50000_1,1,50000,6.727824
quickRandomSeuil,testset_50000_1,1,50000,6.727142
quickRandomSeuil,testset_50000_1,1,50000,6.694142
quickRandomSeuil,testset_50000_1,1,50000,6.727653
quickRandomSeuil,testset_50000_1,1,50000,6.691888
quickRandomSeuil,testset_50000_1,1,50000,6.707253
quickRandomSeuil,testset_50000_1,1,50000,6.692294
quickRandomSeuil,testset_50000_1,1,50000,6.709003
quickRandomSeuil,testset_50000_1,1,50000,6.706666
quickRandomSeuil,testset_50000_1,1,50000,6.706358
quickRandomSeuil,testset_50000_1,1,50000,6.708639
quickRandomSeuil,testset_50000_1,1,50000,6.700254
quickRandomSeuil,testset_50000_1,1,50000,6.700268
quickRandomSeuil,testset_50000_1,1,50000,6.687622
quickRandomSeuil,testset_50000_1,1,50000,6.700095
quickRandomSeuil,testset_50000_1,1,50000,6.714803
quickRandomSeuil,testset_50000_1,1,50000,6.685456
quickRandomSeuil,testset_50000_1,1,50000,6.686042
quickRandomSeuil,testset_50000_1,1,50000,6.697460
quickRandomSeuil,testset_50000_1,1,50000,6.697377
quickRandomSeuil,testset_50000_1,1,50000,6.699509
quickRandomSeuil,testset_50000_1,1,50000,6.704550
quickRandomSeuil,testset_50000_1,1,50000,6.708526
quickRandomSeuil,testset_50000_1,1,50000,6.692752
quickRandomSeuil,testset_50000_1,1,50000,6.752757
quickRandomSeuil,testset_50000_1,1,50000,6.763396
quickRandomSeuil,testset_50000_1,1,50000,6.763546
quickRandomSeuil,testset_50000_1,1,50000,6.762634
quickRandomSeuil,testset_50000_1,1,50000,6.747082
quickRandomSeuil,testset_50000_1,1,50000,6.776440
quickRandomSeuil,testset_50000_1,1,50000,8.268507
quickRandomSeuil,testset_50000_1,1,50000,8.341013
quickRandomSeuil,testset_50000_1,1,50000,8.308480
quickRandomSeuil,testset_50000_1,1,50000,8.334955
quickRandomSeuil,testset_50000_1,1,50000,8.250785
quickRandomSeuil,testset_50000_1,1,50000,8.236078
quickRandomSeuil,testset_50000_1,1,50000,8.192823
quickRandomSeuil,testset_50000_1,1,50000,8.272214
quickRandomSeuil,testset_50000_1,1,50000,8.325999
quickRandomSeuil,testset_50000_1,1,50000,7.232396
quickRandomSeuil,testset_50000_1,1,50000,7.208686
quickRandomSeuil,testset_50000_1,1,50000,6.907911
quickRandomSeuil,testset_50000_1,1,50000,6.345748
quickRandomSeuil,testset_50000_1,1,50000,6.424243
quickRandomSeuil,testset_50000_1,1,50000,6.348088
quickRandomSeuil,testset_50000_1,1,50000,6.382425
quickRandomSeuil,testset_50000_1,1,50000,6.361270
quickRandomSeuil,testset_50000_1,1,50000,6.440654
quickRandomSeuil,testset_50000_1,1,50000,6.347295
quickRandomSeuil,testset_50000_1,1,50000,6.546951
quickRandomSeuil,testset_50000_1,1,50000,6.534857
quickRandomSeuil,testset_50000_1,1,50000,6.565310
quickRandomSeuil,testset_50000_1,1,50000,6.762407
quickRandomSeuil,testset_50000_1,1,50000,6.775971
quickRandomSeuil,testset_50000_2,2,50000,6.809015
quickRandomSeuil,testset_50000_2,2,50000,6.983462
quickRandomSeuil,testset_50000_2,2,50000,7.057293
quickRandomSeuil,testset_50000_2,2,50000,7.058276
quickRandomSeuil,testset_50000_2,2,50000,7.045704
quickRandomSeuil,testset_50000_2,2,50000,7.201780
quickRandomSeuil,testset_50000_2,2,50000,7.291793
quickRandomSeuil,testset_50000_2,2,50000,7.324590
quickRandomSeuil,testset_50000_2,2,50000,7.338947
quickRandomSeuil,testset_50000_2,2,50000,7.273439
quickRandomSeuil,testset_50000_2,2,50000,7.337600
quickRandomSeuil,testset_50000_2,2,50000,7.350168
quickRandomSeuil,testset_50000_2,2,50000,7.372939
quickRandomSeuil,testset_50000_2,2,50000,7.363935
quickRandomSeuil,testset_50000_2,2,50000,7.331851
quickRandomSeuil,testset_50000_2,2,50000,7.342072
quickRandomSeuil,testset_50000_2,2,50000,7.348790
quickRandomSeuil,testset_50000_2,2,50000,7.365033
quickRandomSeuil,testset_50000_2,2,50000,7.324575
quickRandomSeuil,testset_50000_2,2,50000,7.347158
quickRandomSeuil,testset_50000_2,2,50000,7.166189
quickRandomSeuil,testset_50000_2,2,50000,7.168483
quickRandomSeuil,testset_50000_2,2,50000,7.163223
quickRandomSeuil,testset_50000_2,2,50000,7.171919
quickRandomSeuil,testset_50000_2,2,50000,7.198444
quickRandomSeuil,testset_50000_2,2,50000,7.216563
quickRandomSeuil,testset_50000_2,2,50000,7.157657
quickRandomSeuil,testset_50000_2,2,50000,7.175470
quickRandomSeuil,testset_50000_2,2,50000,7.189009
quickRandomSeuil,testset_50000_2,2,50000,7.192813
quickRandomSeuil,testset_50000_2,2,50000,7.186159
quickRandomSeuil,testset_50000_2,2,50000,7.145874
quickRandomSeuil,testset_50000_2,2,50000,7.182761
quickRandomSeuil,testset_50000_2,2,50000,7.167781
quickRandomSeuil,testset_50000_2,2,50000,6.935255
quickRandomSeuil,testset_50000_2,2,50000,6.905715
quickRandomSeuil,testset_50000_2,2,50000,6.949406
quickRandomSeuil,testset_50000_2,2,50000,6.912159
quickRandomSeuil,testset_50000_2,2,50000,6.918047
quickRandomSeuil,testset_50000_2,2,50000,6.910504
quickRandomSeuil,testset_50000_2,2,50000,7.011253
quickRandomSeuil,testset_50000_2,2,50000,6.997671
quickRandomSeuil,testset_50000_2,2,50000,6.976237
quickRandomSeuil,testset_50000_2,2,50000,7.011023
quickRandomSeuil,testset_50000_2,2,50000,7.025731
quickRandomSeuil,testset_50000_2,2,50000,7.026876
quickRandomSeuil,testset_50000_2,2,50000,6.977785
quickRandomSeuil,testset_50000_2,2,50000,7.005763
quickRandomSeuil,testset_50000_2,2,50000,7.000587
quickRandomSeuil,testset_50000_2,2,50000,6.968904
quickRandomSeuil,testset_50000_2,2,50000,7.009290
quickRandomSeuil,testset_50000_2,2,50000,7.010117
quickRandomSeuil,testset_50000_2,2,50000,6.996548
quickRandomSeuil,testset_50000_2,2,50000,6.973399
quickRandomSeuil,testset_50000_2,2,50000,6.999666
quickRandomSeuil,testset_50000_2,2,50000,7.009725
quickRandomSeuil,testset_50000_2,2,50000,6.985031
quickRandomSeuil,testset_50000_2,2,50000,6.997800
quickRandomSeuil,testset_50000_2,2,50000,6.994827
quickRandomSeuil,testset_50000_2,2,50000,6.988076
quickRandomSeuil,testset_50000_2,2,50000,6.991608
quickRandomSeuil,testset_50000_2,2,50000,7.046459
quickRandomSeuil,testset_50000_2,2,50000,7.031066
quickRandomSeuil,testset_50000_2,2,50000,7.040077
quickRandomSeuil,testset_50000_2,2,50000,7.047558
quickRandomSeuil,testset_50000_2,2,50000,7.020678
quickRandomSeuil,testset_50000_2,2,50000,7.000799
quickRandomSeuil,testset_50000_2,2,50000,7.008151
quickRandomSeuil,testset_50000_2,2,50000,7.013220
quickRandomSeuil,testset_50000_2,2,50000,6.807294
quickRandomSeuil,testset_50000_2,2,50000,6.784138
quickRandomSeuil,testset_50000_2,2,50000,6.768417
quickRandomSeuil,testset_50000_2,2,50000,6.764356
quickRandomSeuil,testset_50000_2,2,50000,6.775936
quickRandomSeuil,testset_50000_2,2,50000,6.758152
quickRandomSeuil,testset_50000_2,2,50000,6.758941
quickRandomSeuil,testset_50000_2,2,50000,6.756215
quickRandomSeuil,testset_50000_2,2,50000,6.730826
quickRandomSeuil,testset_50000_2,2,50000,6.759638
quickRandomSeuil,testset_50000_2,2,50000,6.767528
quickRandomSeuil,testset_50000_2,2,50000,6.745490
quickRandomSeuil,testset_50000_2,2,50000,6.735993
quickRandomSeuil,testset_50000_2,2,50000,6.750083
quickRandomSeuil,testset_50000_2,2,50000,6.746414
quickRandomSeuil,testset_50000_2,2,50000,6.743925
quickRandomSeuil,testset_50000_2,2,50000,6.760551
quickRandomSeuil,testset_50000_2,2,50000,6.741136
quickRandomSeuil,testset_50000_2,2,50000,6.727290
quickRandomSeuil,testset_50000_2,2,50000,6.749079
quickRandomSeuil,testset_50000_2,2,50000,6.741016
quickRandomSeuil,testset_50000_2,2,50000,6.739801
quickRandomSeuil,testset_50000_2,2,50000,6.768894
quickRandomSeuil,testset_50000_2,2,50000,6.751657
quickRandomSeuil,testset_50000_2,2,50000,6.755251
quickRandomSeuil,testset_50000_2,2,50000,6.768758
quickRandomSeuil,testset_50000_2,2,50000,6.756769
quickRandomSeuil,testset_50000_2,2,50000,6.737724
quickRandomSeuil,testset_50000_2,2,50000,6.770998
quickRandomSeuil,testset_50000_2,2,50000,6.740209
quickRandomSeuil,testset_50000_2,2,50000,6.746537
quickRandomSeuil,testset_50000_3,3,50000,4.533800
quickRandomSeuil,testset_50000_3,3,50000,4.511511
quickRandomSeuil,testset_50000_3,3,50000,4.542706
quickRandomSeuil,testset_50000_3,3,50000,4.523199
quickRandomSeuil,testset_50000_3,3,50000,4.487515
quickRandomSeuil,testset_50000_3,3,50000,4.553798
quickRandomSeuil,testset_50000_3,3,50000,4.508146
quickRandomSeuil,testset_50000_3,3,50000,4.523932
quickRandomSeuil,testset_50000_3,3,50000,4.517435
quickRandomSeuil,testset_50000_3,3,50000,4.484364
quickRandomSeuil,testset_50000_3,3,50000,4.625200
quickRandomSeuil,testset_50000_3,3,50000,4.590496
quickRandomSeuil,testset_50000_3,3,50000,4.604342
quickRandomSeuil,testset_50000_3,3,50000,4.631976
quickRandomSeuil,testset_50000_3,3,50000,4.605587
quickRandomSeuil,testset_50000_3,3,50000,4.578635
quickRandomSeuil,testset_50000_3,3,50000,4.588090
quickRandomSeuil,testset_50000_3,3,50000,4.549068
quickRandomSeuil,testset_50000_3,3,50000,4.598257
quickRandomSeuil,testset_50000_3,3,50000,4.565004
quickRandomSeuil,testset_50000_3,3,50000,4.454363
quickRandomSeuil,testset_50000_3,3,50000,4.439331
quickRandomSeuil,testset_50000_3,3,50000,4.464205
quickRandomSeuil,testset_50000_3,3,50000,4.433971
quickRandomSeuil,testset_50000_3,3,50000,4.424707
quickRandomSeuil,testset_50000_3,3,50000,4.445726
quickRandomSeuil,testset_50000_3,3,50000,4.439486
quickRandomSeuil,testset_50000_3,3,50000,4.458879
quickRandomSeuil,testset_50000_3,3,50000,4.483136
quickRandomSeuil,testset_50000_3,3,50000,4.440839
quickRandomSeuil,testset_50000_3,3,50000,4.364984
quickRandomSeuil,testset_50000_3,3,50000,4.428398
quickRandomSeuil,testset_50000_3,3,50000,4.457787
quickRandomSeuil,testset_50000_3,3,50000,4.375228
quickRandomSeuil,testset_50000_3,3,50000,4.430972
quickRandomSeuil,testset_50000_3,3,50000,4.406250
quickRandomSeuil,testset_50000_3,3,50000,4.422283
quickRandomSeuil,testset_50000_3,3,50000,4.393438
quickRandomSeuil,testset_50000_3,3,50000,4.380037
quickRandomSeuil,testset_50000_3,3,50000,4.401362
quickRandomSeuil,testset_50000_3,3,50000,4.419076
quickRandomSeuil,testset_50000_3,3,50000,4.414656
quickRandomSeuil,testset_50000_3,3,50000,4.414670
quickRandomSeuil,testset_50000_3,3,50000,4.431273
quickRandomSeuil,testset_50000_3,3,50000,4.417581
quickRandomSeuil,testset_50000_3,3,50000,4.442169
quickRandomSeuil,testset_50000_3,3,50000,4.419304
quickRandomSeuil,testset_50000_3,3,50000,4.411467
quickRandomSeuil,testset_50000_3,3,50000,4.412993
quickRandomSeuil,testset_50000_3,3,50000,4.415559
quickRandomSeuil,testset_50000_3,3,50000,4.483358
quickRandomSeuil,testset_50000_3,3,50000,4.477873
quickRandomSeuil,testset_50000_3,3,50000,4.508458
quickRandomSeuil,testset_50000_3,3,50000,4.482829
quickRandomSeuil,testset_50000_3,3,50000,4.498155
quickRandomSeuil,testset_50000_3,3,50000,4.495510
quickRandomSeuil,testset_50000_3,3,50000,4.467593
quickRandomSeuil,testset_50000_3,3,50000,4.512140
quickRandomSeuil,testset_50000_3,3,50000,4.481142
quickRandomSeuil,testset_50000_3,3,50000,4.471937
quickRandomSeuil,testset_50000_3,3,50000,4.548202
quickRandomSeuil,testset_50000_3,3,50000,4.571202
quickRandomSeuil,testset_50000_3,3,50000,4.580516
quickRandomSeuil,testset_50000_3,3,50000,4.516924
quickRandomSeuil,testset_50000_3,3,50000,4.545450
quickRandomSeuil,testset_50000_3,3,50000,5.010425
quickRandomSeuil,testset_50000_3,3,50000,5.126670
quickRandomSeuil,testset_50000_3,3,50000,5.021113
quickRandomSeuil,testset_50000_3,3,50000,5.038372
quickRandomSeuil,testset_50000_3,3,50000,5.022225
quickRandomSeuil,testset_50000_3,3,50000,4.990456
quickRandomSeuil,testset_50000_3,3,50000,4.983992
quickRandomSeuil,testset_50000_3,3,50000,5.024742
quickRandomSeuil,testset_50000_3,3,50000,4.984279
quickRandomSeuil,testset_50000_3,3,50000,5.001932
quickRandomSeuil,testset_50000_3,3,50000,4.984508
quickRandomSeuil,testset_50000_3,3,50000,4.976396
quickRandomSeuil,testset_50000_3,3,50000,5.003736
quickRandomSeuil,testset_50000_3,3,50000,5.022257
quickRandomSeuil,testset_50000_3,3,50000,4.977280
quickRandomSeuil,testset_50000_3,3,50000,4.909002
quickRandomSeuil,testset_50000_3,3,50000,4.898224
quickRandomSeuil,testset_50000_3,3,50000,4.912767
quickRandomSeuil,testset_50000_3,3,50000,4.923372
quickRandomSeuil,testset_50000_3,3,50000,4.963589
quickRandomSeuil,testset_50000_3,3,50000,4.921261
quickRandomSeuil,testset_50000_3,3,50000,4.935729
quickRandomSeuil,testset_50000_3,3,50000,4.929388
quickRandomSeuil,testset_50000_3,3,50000,4.921346
quickRandomSeuil,testset_50000_3,3,50000,4.196181
quickRandomSeuil,testset_50000_3,3,50000,4.323534
quickRandomSeuil,testset_50000_3,3,50000,4.312744
quickRandomSeuil,testset_50000_3,3,50000,4.323246
quickRandomSeuil,testset_50000_3,3,50000,4.325171
quickRandomSeuil,testset_50000_3,3,50000,4.499307
quickRandomSeuil,testset_50000_3,3,50000,4.498332
quickRandomSeuil,testset_50000_3,3,50000,4.467623
quickRandomSeuil,testset_50000_3,3,50000,4.489074
quickRandomSeuil,testset_50000_3,3,50000,4.482041
quickRandomSeuil,testset_50000_3,3,50000,4.487644
quickRandomSeuil,testset_5000_1,1,5000,0.523272
quickRandomSeuil,testset_5000_1,1,5000,0.536306
quickRandomSeuil,testset_5000_1,1,5000,0.533270
quickRandomSeuil,testset_5000_1,1,5000,0.535770
quickRandomSeuil,testset_5000_1,1,5000,0.534167
quickRandomSeuil,testset_5000_1,1,5000,0.536221
quickRandomSeuil,testset_5000_1,1,5000,0.535623
quickRandomSeuil,testset_5000_1,1,5000,0.536110
quickRandomSeuil,testset_5000_1,1,5000,0.543015
quickRandomSeuil,testset_5000_1,1,5000,0.538316
quickRandomSeuil,testset_5000_1,1,5000,0.537532
quickRandomSeuil,testset_5000_1,1,5000,0.536253
quickRandomSeuil,testset_5000_1,1,5000,0.536362
quickRandomSeuil,testset_5000_1,1,5000,0.535919
quickRandomSeuil,testset_5000_1,1,5000,0.536561
quickRandomSeuil,testset_5000_1,1,5000,0.554625
quickRandomSeuil,testset_5000_1,1,5000,0.536703
quickRandomSeuil,testset_5000_1,1,5000,0.540572
quickRandomSeuil,testset_5000_1,1,5000,0.537836
quickRandomSeuil,testset_5000_1,1,5000,0.553422
quickRandomSeuil,testset_5000_1,1,5000,0.530346
quickRandomSeuil,testset_5000_1,1,5000,0.534673
quickRandomSeuil,testset_5000_1,1,5000,0.547218
quickRandomSeuil,testset_5000_1,1,5000,0.534506
quickRandomSeuil,testset_5000_1,1,5000,0.540960
quickRandomSeuil,testset_5000_1,1,5000,0.536428
quickRandomSeuil,testset_5000_1,1,5000,0.540612
quickRandomSeuil,testset_5000_1,1,5000,0.532034
quickRandomSeuil,testset_5000_1,1,5000,0.533161
quickRandomSeuil,testset_5000_1,1,5000,0.534393
quickRandomSeuil,testset_5000_1,1,5000,0.545960
quickRandomSeuil,testset_5000_1,1,5000,0.553874
quickRandomSeuil,testset_5000_1,1,5000,0.545427
quickRandomSeuil,testset_5000_1,1,5000,0.564148
quickRandomSeuil,testset_5000_1,1,5000,0.547639
quickRandomSeuil,testset_5000_1,1,5000,0.553939
quickRandomSeuil,testset_5000_1,1,5000,0.545612
quickRandomSeuil,testset_5000_1,1,5000,0.550086
quickRandomSeuil,testset_5000_1,1,5000,0.545365
quickRandomSeuil,testset_5000_1,1,5000,0.547588
quickRandomSeuil,testset_5000_1,1,5000,0.554365
quickRandomSeuil,testset_5000_1,1,5000,0.547752
quickRandomSeuil,testset_5000_1,1,5000,0.567473
quickRandomSeuil,testset_5000_1,1,5000,0.547856
quickRandomSeuil,testset_5000_1,1,5000,0.556591
quickRandomSeuil,testset_5000_1,1,5000,0.547095
quickRandomSeuil,testset_5000_1,1,5000,0.545214
quickRandomSeuil,testset_5000_1,1,5000,0.547177
quickRandomSeuil,testset_5000_1,1,5000,0.546878
quickRandomSeuil,testset_5000_1,1,5000,0.548794
quickRandomSeuil,testset_5000_1,1,5000,0.547446
quickRandomSeuil,testset_5000_1,1,5000,0.545757
quickRandomSeuil,testset_5000_1,1,5000,0.539990
quickRandomSeuil,testset_5000_1,1,5000,0.552217
quickRandomSeuil,testset_5000_1,1,5000,0.541003
quickRandomSeuil,testset_5000_1,1,5000,0.556818
quickRandomSeuil,testset_5000_1,1,5000,0.558925
quickRandomSeuil,testset_5000_1,1,5000,0.566850
quickRandomSeuil,testset_5000_1,1,5000,0.558907
quickRandomSeuil,testset_5000_1,1,5000,0.563760
quickRandomSeuil,testset_5000_1,1,5000,0.549571
quickRandomSeuil,testset_5000_1,1,5000,0.551579
quickRandomSeuil,testset_5000_1,1,5000,0.551714
quickRandomSeuil,testset_5000_1,1,5000,0.551647
quickRandomSeuil,testset_5000_1,1,5000,0.551464
quickRandomSeuil,testset_5000_1,1,5000,0.550294
quickRandomSeuil,testset_5000_1,1,5000,0.551290
quickRandomSeuil,testset_5000_1,1,5000,0.549935
quickRandomSeuil,testset_5000_1,1,5000,0.548189
quickRandomSeuil,testset_5000_1,1,5000,0.551610
quickRandomSeuil,testset_5000_1,1,5000,0.561759
quickRandomSeuil,testset_5000_1,1,5000,0.552132
quickRandomSeuil,testset_5000_1,1,5000,0.558188
quickRandomSeuil,testset_5000_1,1,5000,0.554555
quickRandomSeuil,testset_5000_1,1,5000,0.555008
quickRandomSeuil,testset_5000_1,1,5000,0.549976
